start	end	speaker	wconfidence	text
404676	404894	A	0.99965	this
404932	405038	A	0.99865	in
405044	405118	A	1.0	the
405124	405434	A	0.98245	lecture,
405482	405838	A	0.50951	that
405924	406078	A	1.0	at
406084	406158	A	1.0	the
406164	406286	A	0.99784	end
406308	406398	A	1.0	of
406404	406478	A	1.0	the
406484	406606	A	0.99775	day,
406628	406766	A	1.0	the
406788	407550	A	0.61047	KrF
408290	409086	A	0.99664	is
409268	409834	A	0.99845	somewhere
409882	410478	A	0.94563	in
410644	410926	A	0.99934	your
410948	411226	A	0.99788	nervous
411258	411840	A	0.99611	system.
413090	413840	A	0.93	And
414290	414750	A	0.95586	here
414820	415534	A	0.67115	whether
415732	416046	A	0.99945	you
416068	416254	A	0.9999	bring
416292	416398	A	0.99986	up
416404	416478	A	1.0	a
416484	416654	A	0.92233	good
416692	416858	A	1.0	point.
416884	417170	A	0.99962	Right.
417240	417426	A	0.99998	It
417448	417586	A	0.99999	looks
417608	417746	A	1.0	like
417768	418002	A	0.99998	this
418056	418366	A	0.98321	slide
418398	418642	A	0.90156	is
418696	418818	A	1.0	a
418824	418946	A	1.0	bit
418968	419490	A	1.0	of
419640	419954	A	0.60823	an
419992	420414	A	0.99997	optical
420462	421070	A	0.88793	illusion.
421150	421442	A	0.99999	Whether
421496	421666	A	0.99999	you
421688	421922	A	0.99999	see
421976	422290	A	1.0	A
422360	422594	A	0.99998	or
422632	422834	A	1.0	B
422872	423650	A	0.99748	deeper,
425030	425346	A	1.0	I
425368	425506	A	1.0	guess
425528	425618	A	0.99998	it
425624	425838	A	1.0	depends
425854	425986	A	0.99992	on
426008	426242	A	0.99963	something
426296	426514	A	0.99996	going
426552	426706	A	0.99973	on
426728	426962	A	0.99992	inside
427016	427198	A	0.9616	your
427224	427800	A	0.40623	head.
429050	429414	A	0.99999	This
429452	429698	A	0.99999	picture
429714	429846	A	0.55627	is
429868	430006	A	0.99991	so
430028	430594	A	0.73392	symmetrical
430642	430998	A	0.99998	that
431084	431286	A	0.99996	if
431308	431446	A	0.99962	you
431468	431702	A	0.99998	focus
431756	432022	A	0.94527	enough
432076	432246	A	0.99998	on
432268	432454	A	0.99998	it,
432492	432646	A	0.99998	you
432668	432854	A	0.99995	can
432892	433142	A	0.99999	change
433196	433462	A	0.99996	your
433516	434310	A	0.99741	opinion.
436250	436566	B	0.99995	Just
436588	436726	B	1.0	to
436748	437320	B	0.82276	even
437690	438198	B	0.51519	connect
438284	438630	B	0.99999	that
438700	438934	B	1.0	to
438972	439126	B	0.99999	what
439148	439346	B	0.87421	we're
439378	439634	B	1.0	talking
439692	440010	B	0.59252	about.
440080	440266	B	1.0	The
440288	440742	B	0.99976	classical
440806	441382	B	0.99736	fungible
441446	441962	B	1.0	information
442096	442346	B	0.99937	on
442368	442506	B	0.82	the
442528	443206	B	0.91378	Holographic
443238	443626	B	0.99998	screen,
443728	443946	B	0.99999	on
443968	444106	B	1.0	the
444128	444854	B	0.99987	blanket,
444982	445226	B	1.0	and
445248	445434	B	0.99971	then
445472	445674	B	0.57	the
445712	446134	B	0.98094	quantum
446182	446710	B	0.94905	cognitive
446790	447478	B	0.99699	rotation
447574	448074	B	0.99905	is
448192	448474	B	0.99999	those
448512	448762	B	1.0	two
448816	449610	B	0.99929	images
450110	450666	B	0.99992	are
450768	451034	B	1.0	on
451072	451274	B	1.0	the
451312	451900	B	1.0	screen
452210	453306	B	0.999	identical.
453498	453854	B	0.67	And
453892	454142	B	0.99991	then
454196	454606	B	0.62101	whether
454708	454926	B	0.99999	it
454948	455182	B	0.68315	gets
455236	455358	B	1.0	a
455364	455754	B	0.7629	quantum
455802	456682	B	0.98684	rotation
456826	457182	B	0.73915	such
457236	457550	B	0.93091	that
457620	458142	B	1.0	the
458276	458670	B	1.0	three
458740	459118	B	0.99991	points
459204	459406	B	1.0	of
459428	459614	B	0.98	the
459652	460586	B	0.99849	axes
460778	461278	B	0.99997	are
461364	461834	B	0.99891	closer
461882	462046	B	1.0	to
462068	462446	B	1.0	us
462548	462862	B	0.91468	than
462916	463086	B	1.0	the
463108	463962	B	0.98096	intersection
464106	464414	B	0.99999	on
464452	464606	B	0.99998	that
464628	464766	B	0.99996	kind
464788	464878	B	1.0	of
464884	465818	B	0.99929	tetrahedron
465914	466186	B	0.99999	or
466228	466386	B	1.0	the
466408	466546	B	1.0	other
466568	466754	B	1.0	way
466792	467090	B	1.0	around,
467160	467394	B	0.99997	whether
467432	467538	B	1.0	the
467544	468046	B	0.73724	ballerina
468078	468226	B	0.97345	is
468248	468654	B	0.98303	rotating
468702	468866	B	1.0	one
468888	469026	B	1.0	way
469048	469186	B	0.99927	or
469208	469346	B	1.0	the
469368	469890	B	0.99979	other,
470040	470494	B	0.49942	that's
470542	470802	B	1.0	not
470856	471122	B	0.58842	on
471176	471394	B	1.0	the
471432	472094	B	0.99994	boundary.
472222	472514	B	0.99947	So
472552	472706	B	1.0	the
472728	473250	B	1.0	information
473400	473810	B	0.57158	about
473880	474114	B	1.0	the
474152	474494	B	0.99992	depth
474542	474706	B	1.0	of
474728	475300	B	1.0	field
475830	476530	B	0.9999	is
476680	476946	B	0.99994	part
476968	477106	B	0.65	of
477128	477278	B	1.0	the
477304	477826	B	0.66543	QRF
477858	478054	B	0.833	or
478092	478246	B	0.99999	part
478268	478358	B	1.0	of
478364	478486	B	1.0	the
478508	478994	B	0.81431	enactment
479042	479206	B	1.0	of
479228	479318	B	1.0	the
479324	480018	B	0.99654	QRF,
480114	480326	B	1.0	and
480348	480674	B	0.99991	it's
480722	481126	B	1.0	not
481228	481778	B	0.99997	written
481874	482134	B	0.99995	on
482172	482326	B	1.0	the
482348	483190	B	0.99911	boundary.
486200	486516	C	0.99	And
486538	486724	C	0.8754	that
486762	486964	C	0.99999	goes
487002	487156	C	1.0	back
487178	487316	C	1.0	to
487338	487476	C	1.0	the
487498	488080	C	0.99245	preparation
488160	488500	C	0.99987	question
488570	488756	C	1.0	and
488778	488964	C	0.99999	not
489002	489156	C	0.99999	just
489178	489316	C	0.98	the
489338	490100	C	0.99548	measuring.
490680	491140	A	0.99818	Yeah.
491210	491444	B	0.58316	Like
491482	491600	B	0.95345	if
491610	491736	B	0.97	the
491758	492260	B	0.53099	preparation
492340	492536	B	0.99999	if
492558	492744	B	0.98692	your
492782	493080	B	0.99998	whole
493150	493972	B	0.95234	enculturation
494036	494216	B	0.99971	or
494238	494376	B	0.93	the
494398	494584	B	1.0	last
494622	494872	B	1.0	five
494926	495530	B	0.99997	minutes
496060	496424	B	0.85215	it
496462	496904	B	0.99998	was
497022	497636	B	0.95084	entrained,
497668	497816	B	0.94515	or
497838	497928	B	1.0	you
497934	498104	B	0.71111	were
498142	498436	B	0.99999	holding
498468	498616	B	1.0	an
498638	499112	B	1.0	object,
499246	499592	B	0.99999	that
499646	500324	B	0.99646	predisposed
500372	500920	B	0.80397	you
501070	501624	B	1.0	to
501742	501976	B	1.0	think
501998	502136	B	0.9873	that
502158	502296	B	0.86	the
502318	502980	B	0.82382	vertex
503060	503256	B	1.0	of
503278	503416	B	1.0	the
503438	503924	B	0.99872	intersection
503972	504184	B	1.0	was
504222	504564	B	0.99909	further
504612	505210	B	1.0	away,
505820	506324	B	0.77744	that's
506372	506536	B	1.0	the
506558	507400	B	0.6185	preparation
507760	508136	B	0.68965	sets
508168	508316	B	0.99044	your
508338	508712	B	0.87455	prior
508776	508956	B	0.99984	so
508978	509068	B	0.99986	that
509074	509196	B	0.99996	when
509218	509356	B	0.99996	you
509378	509516	B	0.99998	get
509538	509724	B	0.99999	this
509762	510472	B	0.99078	ambiguous
510536	511496	B	0.99778	artifact,
511688	512140	B	0.99983	you
512210	512696	B	0.81026	rotate
512728	512972	B	0.99938	it
513026	513388	B	0.99998	into
513474	513724	B	1.0	the
513762	513964	B	0.99998	most
514002	514860	B	0.86579	natural
515360	516110	B	0.99993	position.
516740	518080	B	0.81032	Cognitively.
518500	518816	B	1.0	And
518838	519036	B	0.99926	that's
519068	519168	B	1.0	the
519174	519564	B	0.99067	preparation
519612	519776	B	0.99907	that
519798	519948	B	0.9999	sets
519964	520096	B	0.97782	you
520118	520208	B	0.99976	up
520214	520336	B	0.99995	for
520358	520448	B	0.69	a
520454	520844	B	0.99956	measurement.
520892	521056	B	0.99964	No
521078	521484	B	0.99984	measurement
521532	521696	B	0.99995	can
521718	521904	B	0.99998	happen
521942	522192	B	0.99998	without
522246	522368	B	1.0	a
522374	523200	B	0.99668	preparation.
524180	524448	B	0.99969	What
524454	524528	B	0.99855	do
524534	524608	B	0.9992	you
524614	524784	B	0.92751	think,
524822	525520	B	0.68146	Andrew?
527220	527970	A	0.99461	Sure.
528840	529204	A	0.87261	Yeah.
529242	529492	A	0.96646	Everything
529546	529668	A	0.94901	you
529674	529844	A	0.95077	said
529882	530036	A	0.97994	makes
530058	530630	A	0.99698	sense.
532680	533380	A	0.99711	So
533530	534260	A	0.97046	perhaps
536520	536788	A	0.99988	let
536794	536964	A	0.97198	me
537002	537296	A	0.99991	recall
537328	537476	A	0.99943	what
537498	537684	A	0.95446	was
537722	537924	A	0.39786	that
537962	538164	A	0.99233	around
538202	538356	A	0.95	the
538378	539060	A	0.97803	slides
541420	541736	A	0.99892	in
541758	541896	A	0.99998	this
541918	542488	A	0.58225	whole
542654	543156	A	0.5033	spirit
543188	543384	A	0.99989	or
543422	544004	A	0.99964	philosophy
544052	544264	A	1.0	of
544302	544890	A	0.98602	making,
545500	546196	A	0.49744	emphasizing
546228	546376	A	0.49916	that
546398	546728	A	0.99748	information
546814	547016	A	0.91784	is
547038	547720	A	0.93249	physical,
548140	548744	A	0.52334	it
548862	549604	A	0.27767	concubine
549652	549816	A	0.99992	this
549838	549976	A	1.0	whole
549998	550570	A	0.99974	thing.
551580	551944	A	1.0	One
551982	552136	A	1.0	of
552158	552730	A	1.0	the
554080	554584	A	0.98216	glaring
554632	555288	A	0.65391	omissions
555384	555596	A	0.97809	in
555618	556072	A	0.99947	physics
556136	556750	A	0.99803	was
557520	557836	A	1.0	the
557858	558568	A	0.99483	embodiment
558664	559310	A	1.0	of
559920	560236	A	1.0	the
560258	560664	A	0.99508	reference
560712	561208	A	0.92301	frame,
561304	561612	A	0.73066	which
561666	561884	A	0.99996	was
561922	562344	A	0.99907	treated
562392	562556	A	0.99998	as
562578	562716	A	0.99982	an
562738	563740	A	0.74872	abstraction
564800	565116	A	0.99913	in
565138	565512	A	0.99988	classical
565576	566300	A	0.99962	physics,
566640	566956	A	0.99976	such
566978	567116	A	0.9999	as
567138	567276	A	0.96938	by
567298	568184	A	0.8125	Galileo,
568312	568568	A	0.99978	but
568594	568832	A	0.99966	maybe
568886	569104	A	0.99995	even
569142	569676	A	0.99455	Einstein,
569708	569904	A	0.99844	even
569942	570144	A	0.99774	if
570182	570770	A	0.87606	he
571140	571456	A	0.983	my
571478	571724	A	0.57999	hunch,
571772	571936	A	0.98541	is
571958	572048	A	0.99977	that
572054	572176	A	0.99992	he
572198	572336	A	0.99964	did
572358	572544	A	0.9999	have
572582	572736	A	0.98601	more
572758	572944	A	0.91	of
572982	573232	A	0.6836	this
573286	574000	A	0.89182	instinct
574340	574704	A	0.81613	know,
574742	575196	A	0.99263	particularly
575228	575376	A	0.98281	in
575398	575536	A	0.99776	all
575558	575792	A	0.98585	those
575846	576112	A	0.99818	thought
576166	576636	A	0.95868	experiments
576668	576912	A	1.0	of
576966	577184	A	0.99992	trying
577222	577328	A	1.0	to
577334	577516	A	0.88564	chase
577548	577888	A	1.0	the
577974	578800	A	0.58487	library.
579300	579664	A	0.99975	You
579702	579904	A	0.99986	are
579942	580188	A	0.99951	chasing
580204	580336	A	1.0	the
580358	580732	A	0.52442	library.
580796	580976	A	0.92394	Right.
580998	581184	A	0.99146	So
581222	581328	A	1.0	at
581334	581456	A	1.0	the
581478	581568	A	0.99752	end
581574	581648	A	0.93	of
581654	582210	A	0.9	the
583940	584304	A	0.53	I
584342	584640	A	0.99987	mean,
584710	584896	A	0.99984	this
584918	585008	A	0.99993	is
585014	585100	A	0.37	the
585110	585284	A	0.99998	whole
585322	585572	A	0.99999	process
585626	585796	A	1.0	of
585818	586244	A	0.99999	making
586362	586644	A	0.99	the
586682	587056	A	0.99358	observer
587088	587236	A	0.65	and
587258	587348	A	1.0	the
587354	587664	A	0.94189	reference
587712	587984	A	0.99748	frame
588032	588148	A	0.99987	more
588154	588324	A	0.94	and
588362	588660	A	1.0	more
588730	589296	A	0.90622	explicit
589328	589524	A	0.73	and
589562	589668	A	0.99989	more
589674	589796	A	0.94	and
589818	590004	A	1.0	more
590042	590740	A	0.99997	physical.
591180	591592	A	0.99588	Because
591646	591768	A	1.0	at
591774	591848	A	1.0	the
591854	591928	A	0.9999	end
591934	592056	A	0.91	of
592078	592168	A	1.0	the
592174	592296	A	0.99995	day,
592318	592456	A	0.81551	it
592478	592712	A	0.95345	has
592766	593128	A	1.0	to
593214	593850	A	0.9893	right.
594460	594872	A	0.99836	If
594926	595528	A	0.99996	you
595694	596024	A	0.99996	start
596062	596216	A	1.0	with
596238	596376	A	0.9996	this
596398	597172	A	0.99907	assumption,
597316	598010	A	0.9983	that
599180	599956	A	0.89254	solipsistic
599988	600452	A	0.9999	assumption
600516	600936	A	0.99998	almost,
601038	601690	A	0.9994	that
602540	602904	A	0.99994	all
602942	603096	A	1.0	you
603118	603690	A	0.99993	see
605040	605404	A	0.86943	is
605442	605596	A	0.99999	part
605618	605756	A	1.0	of
605778	605916	A	1.0	the
605938	606508	A	0.99994	same
606674	607580	A	0.9987	material
608240	608760	A	0.9565	ether
608840	609036	A	0.99956	that
609058	609244	A	0.99994	you
609282	609964	A	0.97945	are,
610162	610910	A	0.89358	then
612240	612556	A	0.99995	you
612578	612764	A	0.99995	are
612802	612956	A	0.99997	part
612978	613068	A	1.0	of
613074	613196	A	1.0	the
613218	613816	A	0.99739	universe
613928	614156	A	0.84	and
614178	614424	A	0.5614	you're
614472	614872	A	0.96993	observing
614936	615212	A	0.99999	something
615266	615772	A	0.99986	that
615906	616204	A	0.99942	is
616242	616396	A	0.99985	out
616418	616990	A	0.99752	there.
617520	618028	A	0.99938	So
618114	618316	A	0.99997	you
618338	618476	A	0.99994	need
618498	619068	A	1.0	to
619234	619688	A	0.99965	include
619704	619848	A	0.68	a
619874	620220	A	0.75722	theory
620300	620496	A	0.61	of
620518	620656	A	0.53745	what
620678	620816	A	0.84836	it
620838	621024	A	0.99997	means
621062	621168	A	0.99994	for
621174	621296	A	0.99996	you
621318	621408	A	1.0	to
621414	621536	A	0.99913	be
621558	621964	A	0.91914	observing
622012	622224	A	0.99703	that.
622262	622608	A	0.84166	Right.
622694	622944	A	1.0	And
622982	623088	A	1.0	at
623094	623216	A	0.99	the
623238	623328	A	0.99993	end
623334	623456	A	1.0	of
623478	623568	A	1.0	the
623574	623744	A	0.99995	day,
623782	623936	A	1.0	the
623958	624492	A	0.92522	observer
624556	624736	A	0.99967	has
624758	624896	A	1.0	to
624918	625104	A	0.99779	be
625142	625724	A	0.99943	physical.
625852	626156	A	0.95748	That's
626188	626384	A	0.82789	what
626422	626768	A	0.99002	was
626854	627756	A	0.57323	emphasized
627948	628256	A	0.99983	by
628278	628568	A	0.99935	Chris
628604	628708	A	1.0	at
628714	628836	A	1.0	the
628858	629056	A	0.64269	beginning
629088	629236	A	0.99	of
629258	629444	A	0.99994	this
629482	630256	A	0.99834	lecture.
630448	630852	A	0.99981	So
630906	631124	A	0.99973	this
631162	631552	A	0.51314	jump
631616	631940	A	0.99998	from
632010	632384	A	0.95667	treating
632432	632788	A	1.0	the
632874	633296	A	0.99996	reference
633328	633616	A	0.9481	frame
633648	633748	A	0.99999	as
633754	633876	A	0.99999	an
633898	634820	A	0.62225	abstraction
635400	635716	A	0.94	to
635738	635876	A	0.85	a
635898	636036	A	1.0	real
636058	636464	A	0.60621	physical
636512	637140	A	0.6453	entity,
642620	642984	A	0.9037	these
643022	643320	A	0.99994	people
643390	644010	A	0.99818	have
645180	645544	A	0.99159	talked
645582	645688	A	0.61	a
645694	646008	A	0.87897	lot
646094	646730	A	0.97958	about
647820	648184	A	0.95485	in
648222	648424	A	0.9967	these
648462	648932	A	0.9719	papers
648996	649224	A	0.99993	that
649262	649560	A	0.99993	are
649630	650036	A	0.99913	quoted
650068	650456	A	0.99968	there.
650558	650824	A	0.99973	But
650862	650968	A	1.0	I
650974	651144	A	0.90135	should
651182	651432	A	0.99997	also
651486	652200	A	0.99724	remark,
653360	653676	A	0.73118	if
653698	653944	A	0.92386	folks
653992	654156	A	0.99908	want
654178	654316	A	1.0	to
654338	654476	A	0.99977	see
654498	655070	A	0.99626	this,
655680	656056	A	0.99985	it's
656088	656284	A	0.99999	coming
656322	656476	A	0.99999	up
656498	656636	A	0.99998	in
656658	656844	A	0.99941	high
656882	657180	A	0.99998	energy
657250	657624	A	0.99977	theory.
657672	658270	A	0.99997	Also
660560	660876	A	0.99998	in
660898	661176	A	0.99997	recent
661208	661404	A	0.99999	work
661442	661548	A	1.0	of
661554	662248	A	0.40641	Saskind
662344	662556	A	1.0	and
662578	663004	A	0.99991	others,
663122	663356	A	0.99996	where
663378	663516	A	0.99981	they
663538	663676	A	0.99978	talk
663698	663884	A	0.99998	about
663922	664296	A	0.99794	quantum
664328	664664	A	0.98953	reference
664712	665416	A	0.9741	frames
665608	665964	A	0.99962	very
666002	666856	A	0.99073	explicitly.
666968	667436	A	0.99936	So
667538	667708	A	1.0	I
667714	667848	A	0.99995	don't
667864	668008	A	0.99998	have
668034	668320	A	1.0	the
668390	668892	A	0.96382	citations
668956	669088	A	0.95403	off
669094	669216	A	0.95	the
669238	669472	A	0.62101	button,
669526	669792	A	0.99986	but
669846	670348	A	0.84809	it's
670444	670800	A	0.99999	definitely
670870	671372	A	0.90316	becoming
671436	671616	A	0.83652	an
671638	671872	A	0.99993	important
671926	672096	A	0.99996	thing
672118	672256	A	0.78478	in
672278	672368	A	1.0	the
672374	672544	A	0.99995	last
672582	672784	A	1.0	20
672822	673410	A	0.73772	years,
673940	674352	A	0.96698	this
674406	674716	A	0.99984	attempt
674748	674992	A	1.0	to
675046	675264	A	0.99882	really
675302	675932	A	0.33354	explicitly
675996	676512	A	0.99915	treat
676646	676896	A	1.0	the
676918	677244	A	0.52664	reference
677292	677516	A	0.98168	frame
677548	677696	A	0.83	and
677718	677808	A	1.0	the
677814	678204	A	0.94653	observer
678252	678416	A	0.99992	as
678438	678540	A	1.0	a
678550	679088	A	0.99937	quantum
679184	679940	A	0.99807	entity,
680440	680804	A	0.99676	as
680842	680948	A	1.0	a
680954	681264	A	0.99996	physical
681312	681940	A	0.6064	entity.
682680	683140	A	0.99506	Okay,
683210	683830	A	0.99316	so
685800	686176	A	0.90867	that's
686208	686356	A	0.98327	what
686378	686516	A	1.0	I
686538	686724	A	1.0	just
686762	687252	A	0.99802	said
687386	687684	A	0.73	the
687722	687936	A	0.99921	jump
687968	688260	A	0.51965	from
688330	688784	A	0.86773	treating
688832	689380	A	0.99848	things
689530	690064	A	0.99988	reference
690112	690544	A	0.17889	rims
690592	690852	A	0.99754	as
690906	691356	A	0.7076	abstractions
691408	691624	A	0.53	to
691662	691924	A	0.99778	physical
691972	692840	A	0.99556	objects
693580	694330	A	0.51576	go.
